Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
977738,2020-02-01 09:50:14,639023984367,fraud_Barton Inc,grocery_pos,86.43,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,4fab6e5146c2c64cc70d406b2ccf6c48,1359712214,45.524833,-75.391669,0,
230127,2019-04-26 16:11:42,213174467670432,fraud_Morissette LLC,entertainment,12.68,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,2e499b83e5fd78efc4e2ef938687b6cd,1335456702,40.340996,-76.358266,0,17042
97272,2019-02-26 16:31:21,3541160328600277,fraud_Stark-Batz,entertainment,91.83,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,c4eaaa6d81369043cc9bdabc978aae4f,1330273881,39.283202,-90.372858,0,62016
676417,2019-10-14 23:32:14,30181367542315,fraud_Jacobi Inc,health_fitness,27.77,Danielle,Walker,F,9824 Mitchell Run,Powell Butte,OR,97753,44.2415,-121.0113,2016,Local government officer,1953-12-25,08c3953b0072b6656517dadd602efe2e,1350257534,44.387954,-120.608314,0,
1184467,2020-05-10 04:48:41,36721445180895,fraud_Barton Inc,grocery_pos,116.93,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,8cafaf7af9bd12590ef94c2e9502b133,1368161321,42.755811,-75.44362,0,13355
324758,2019-06-03 22:12:23,4560395181594436016,fraud_Collier LLC,home,10.63,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,699ac5dfd4a1967bb0c9e50173907b96,1338761543,39.381758000000005,-122.771088,0,
881617,2019-12-22 14:34:40,3533012926413100,"fraud_Feil, Hilpert and Koss",food_dining,4.55,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,bc7ed5d002af834e76f0df3609aad7fd,1356186880,42.707229,-74.711224,0,13488
606794,2019-09-15 03:11:03,3598634130286287,fraud_Barton Inc,grocery_pos,65.52,David,Hughes,M,707 Butler Parkways Apt. 747,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10,3cf62317f65e59d6fb83b74eb077a4e7,1347678663,41.74201,-95.001915,0,50025
951469,2020-01-16 21:20:45,4715741951931168360,fraud_Kihn-Fritsch,food_dining,8.59,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,5488950585a90898cc4a190dfa571848,1358371245,36.181407,-96.742127,0,74045
401346,2019-07-01 10:49:17,676118385837,fraud_Macejkovic-Lesch,shopping_pos,740.7,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,5f606c864346047688588672c7441f07,1341139757,44.381466,-121.71693700000002,0,97730
1079259,2020-03-24 04:34:10,30343344410970,fraud_Daugherty-Thompson,food_dining,80.65,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,2e7123fbeefb32e64f1b1b514ebe5060,1364099650,40.537928,-79.233536,0,15713
1085017,2020-03-26 23:29:37,571365235126,"fraud_Mante, Luettgen and Hackett",health_fitness,68.0,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,d9327f949404fcc705599be98bed7298,1364340577,44.581087,-86.53048100000001,0,
487006,2019-08-01 05:49:30,676298633337,fraud_Schamberger-O'Keefe,grocery_pos,99.74,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,769fe1e6c89600076f783fe5642c214d,1343800170,39.956608,-79.98693,0,15357
460979,2019-07-22 14:20:19,6011104316292105,"fraud_Towne, Greenholt and Koepp",shopping_net,3.63,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,5dcc2683baab694362d49c5272f1c8ed,1342966819,36.819181,-78.001925,0,23938
790793,2019-12-02 03:33:01,2720894374956739,fraud_Nienow PLC,entertainment,129.38,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,8ba1e8d66783a110faf743501f3bf60d,1354419181,43.294146000000005,-82.352129,0,48450
555783,2019-08-25 12:42:41,573283817795,fraud_Bode-Schuster,kids_pets,84.3,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",1950-04-17,afdb7d6f682ec8c2394704719c02d49f,1345898561,43.594608,-72.333338,0,05052
466753,2019-07-24 23:46:04,3518234918950662,fraud_Collier LLC,home,8.84,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,a72ebbc3727d7df163daa48a3100d0d7,1343173564,34.370228999999995,-95.705409,0,74557
856506,2019-12-16 14:41:48,378278619832195,fraud_Altenwerth-Kilback,home,29.87,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,96c90f1488b85d259c28c2112edeb849,1355668908,43.77943,-123.433029,0,97435
500011,2019-08-05 10:03:12,180040027502291,"fraud_Langosh, Wintheiser and Hyatt",food_dining,146.22,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,98c662af0e50a8b667e8833667cae51f,1344160992,40.015662,-73.48615799999999,0,
902543,2019-12-27 16:07:59,3586008444788268,fraud_Stoltenberg-Beatty,shopping_pos,670.1,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,0cb434efa660481a144771c7d1562642,1356624479,47.130905,-122.440014,0,98442
472304,2019-07-27 08:13:25,4423489490781412,fraud_Pacocha-Bauch,shopping_pos,4.32,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,29267a40e766729706e7bde0d932345b,1343376805,41.5704,-89.51944,0,61349
958965,2020-01-20 15:50:30,3527536963490470,fraud_Shanahan-Lehner,personal_care,65.44,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,7e651fb4732478a8ec0a3e5873321bd5,1358697030,32.246537,-81.746415,0,
961620,2020-01-22 14:07:02,213155997615567,"fraud_Berge, Kautzer and Harris",personal_care,72.44,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,1978-10-04,63ed95564eccc2b59391cabff254a80c,1358863622,41.084952,-79.311832,0,16224
652271,2019-10-05 08:00:17,3525668150756629,fraud_Jewess LLC,shopping_pos,142.8,Christopher,Choi,M,04611 Sandra Spring Suite 059,Rumely,MI,49826,46.3481,-87.0436,137,Film/video editor,1990-08-13,748c2e5edefe56205c58bc487a24267e,1349424017,45.507242,-87.797565,0,54102
855604,2019-12-16 11:32:32,2229378226512508,fraud_Kris-Padberg,shopping_pos,140.76,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06,4f98fea652485f9e4d72578fbc9feaa3,1355657552,43.723793,-90.333178,0,53929
593215,2019-09-08 19:47:17,4736845434667908128,"fraud_Witting, Beer and Ernser",home,5.81,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,4370ab65eabbefa94eacfb89d2305ed8,1347133637,45.856106,-73.13821899999999,0,
488266,2019-08-01 18:45:26,213193596103206,"fraud_Graham, Hegmann and Hammes",food_dining,57.29,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,0592fe6d9253370dad0bbc1d1b693dcf,1343846726,45.535049,-84.563446,0,49721
1163573,2020-04-30 12:28:51,340951438290556,"fraud_Pouros, Walker and Spencer",kids_pets,124.23,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,8d3a36ba29fb07fbb0cdf27e6ab0fa53,1367324931,41.118022,-73.565242,0,06903
734789,2019-11-10 08:50:33,3564839259330465,"fraud_Lehner, Mosciski and King",misc_net,20.45,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,f0466ed9099bdfdee0fbd8e5e2975ecb,1352537433,38.128025,-122.257768,0,94589
1051631,2020-03-12 05:39:52,4223708906367574214,fraud_Bogisich Inc,grocery_pos,86.01,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,071724c36b4530befb235b95c0826fb6,1363066792,38.746646000000005,-84.705996,0,41052
1257382,2020-06-07 15:38:20,342952484382519,fraud_Greenholt Ltd,health_fitness,1.94,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,55f985cd238e8e962cea89ade265b8bf,1370619500,41.712637,-72.631955,0,06033
833771,2019-12-11 21:48:21,347073228412010,fraud_Zulauf LLC,personal_care,68.89,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,0b404b7fe41a3e242e30ee8b3dd0a1af,1355262501,44.498254,-105.137382,0,
663495,2019-10-09 22:06:46,373905417449658,fraud_Schmidt-Larkin,home,29.4,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,621ea3337df4d64220cfda98e2df578f,1349820406,31.578631,-98.509874,0,76870
1191720,2020-05-12 15:40:10,4364010865167176,"fraud_Mante, Luettgen and Hackett",health_fitness,8.86,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,9fa0437a664e9fd42712e962640a036e,1368373210,40.525182,-119.692625,0,
968514,2020-01-26 15:24:29,6011438889172900,fraud_Donnelly LLC,entertainment,36.13,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,99e3c3685919320719bfa8bb5e8306b0,1359213869,33.849191999999995,-92.161492,0,71660
365025,2019-06-18 05:33:57,3535808924394848,fraud_Friesen-D'Amore,gas_transport,69.53,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1980-01-09,3d9483b4635f00e8466aac92c022ee6b,1339997637,38.750425,-88.504947,0,62858
369484,2019-06-20 12:46:56,379897244598068,fraud_Reilly LLC,home,46.08,Frank,Key,M,5537 Jessica Plaza,Pewee Valley,KY,40056,38.3039,-85.4834,3263,Stage manager,1930-02-28,3aeb4658c9d5c2f548f21e3ace6892d2,1340196416,38.238719,-84.520552,0,40324
649389,2019-10-03 20:21:13,347073228412010,fraud_Bode-Schuster,kids_pets,47.29,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,e2c78d9092f104c2c2826030f8f00534,1349295673,44.369056,-103.90366,0,57754
93399,2019-02-24 23:09:26,4585132874641,fraud_Carroll PLC,health_fitness,19.78,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,3d5313e7c5ff37fa4bb88be4b6309575,1330124966,38.749779,-94.096053,0,64061
257181,2019-05-08 03:03:25,4149238353975790,"fraud_Heller, Gutmann and Zieme",grocery_pos,96.4,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,d7fadf4d80860d22f7d312e02b0553b3,1336446205,40.991098,-79.766715,0,16041
452027,2019-07-20 03:19:16,6011104316292105,fraud_Harber Inc,gas_transport,57.36,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,74082a639445dc1b5b6c7441046a2302,1342754356,36.952269,-77.72930699999999,0,23876
981467,2020-02-02 23:36:14,675945690716,"fraud_Streich, Rolfson and Wilderman",kids_pets,23.11,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,571ac9b9deaebf031cd24c2f3ad8d864,1359848174,40.512302000000005,-79.658413,0,15668
595895,2019-09-09 16:56:09,6011148190095209,fraud_Monahan-Morar,personal_care,21.8,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,738914d4fca732f279c334610884b213,1347209769,37.313753000000005,-122.378806,0,94074
187605,2019-04-07 13:51:17,630451534402,fraud_Hirthe-Beier,health_fitness,16.59,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,86402a864a4eab1af3e061a168369d8c,1333806677,47.066472,-86.927109,0,
81832,2019-02-18 03:45:38,213193596103206,fraud_Luettgen PLC,gas_transport,61.66,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,9789f4d48e87ab3783c80b6d8d06e525,1329536738,45.200989,-83.722391,0,49776
345958,2019-06-11 17:18:05,4476840372112,"fraud_Witting, Beer and Ernser",home,7.02,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,b5c98e02d0e20d131cb2dde99b2b615e,1339435085,35.130762,-85.668891,0,37374
542896,2019-08-20 12:03:21,38052002992326,fraud_Botsford and Sons,home,55.26,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,5cd14c0f520bf85db36acf27473105cb,1345464201,29.657633,-94.531464,0,
1044201,2020-03-09 07:56:30,180046165512893,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1.05,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,9029870493dd4a74779c832685499865,1362815790,44.645105,-123.195741,0,97321
220058,2019-04-21 18:50:20,341283058448499,fraud_Brown Inc,kids_pets,17.25,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,3ffcd81c1d2f69f4adba972db334427f,1335034220,30.468544,-84.19004699999999,0,32308
38244,2019-01-22 23:04:47,3590736522064285,"fraud_Koss, McLaughlin and Mayer",food_dining,69.22,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,27c632d41c9cae37c522c88178fd5bcb,1327273487,34.485257,-91.720416,0,72072
83724,2019-02-18 22:19:10,2264937662466770,"fraud_Mosciski, Ziemann and Farrell",shopping_net,9.33,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,706674cee14f2a0b783846f90a24b40e,1329603550,30.074958,-98.399088,0,78606
784877,2019-12-01 05:16:58,4334230547694630,"fraud_Okuneva, Schneider and Rau",shopping_pos,1.33,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,18b9f34c226dd338630fb93969ed503d,1354339018,43.522667,-111.778483,0,83401
1208381,2020-05-19 20:58:16,6011399591920186,"fraud_Reichert, Huels and Hoppe",shopping_net,3.27,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,848a219ccfd8d5163b04a19966ffe960,1368997096,42.416626,-73.434679,0,12029
942092,2020-01-11 16:14:49,2296006538441789,"fraud_Reichel, Bradtke and Blanda",travel,1.58,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,167aea580dbb1d0b58af0fd46c71998b,1357920889,41.218312,-74.386427,0,10990
1209213,2020-05-20 07:06:42,4914700582394237,fraud_Kiehn-Emmerich,grocery_pos,121.49,John,Williams,M,8929 Phillips Corners Suite 259,Harmony,PA,16037,40.8496,-80.1381,4589,Bookseller,1956-05-01,37359598236227054269bd2a48eb1f5d,1369033602,41.664195,-80.107186,0,16335
480624,2019-07-29 13:45:52,3514897282719543,fraud_Eichmann-Kilback,home,193.19,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,c38658b111868252a7dda132394c3306,1343569552,42.572317,-76.335981,0,13073
278575,2019-05-18 03:20:32,6011860238257910,fraud_Bahringer-Larson,grocery_net,65.94,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,d0f954e7ce0d95ed464e2d0d708834a6,1337311232,37.377041,-98.261841,0,67159
120775,2019-03-09 08:20:36,213141712584544,fraud_Murray Ltd,grocery_net,21.03,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,c9497db92065c18edcc7d725b9f9b29e,1331281236,31.443015000000003,-89.209458,0,39459
584273,2019-09-04 21:58:13,30551643947183,"fraud_Champlin, Rolfson and Connelly",travel,93.23,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,0b18b44d60f193eb7d196dd18db1bf06,1346795893,34.63766,-80.773421,0,29720
156682,2019-03-24 18:48:35,3541160328600277,"fraud_Schmeler, Bashirian and Price",shopping_net,2.62,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,f6243859f26568cd43ea855cdc7590ca,1332614915,40.561178000000005,-90.822436,0,61420
38962,2019-01-23 15:07:47,4951647200979051,fraud_Pouros-Haag,shopping_pos,1.2,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,6fd3ad1771e3e4c67f450e811cd2de12,1327331267,38.761821999999995,-89.916004,0,62294
833264,2019-12-11 18:53:07,4979422371139333,fraud_Fadel-Hilpert,health_fitness,94.98,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,636f5b42bce05c77260ae0aa89c1d244,1355251987,41.22138,-99.294597,0,68855
1159552,2020-04-28 12:46:15,374821819075109,"fraud_Hauck, Dietrich and Funk",kids_pets,51.96,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,1927-12-11,6ef18b4d59e7b6251d9ddaf6baaf1387,1367153175,42.132718,-78.122586,0,14739
437299,2019-07-14 13:29:59,4725837176265195730,fraud_Connelly-Carter,home,174.36,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1994-11-05,0633ae953aa735b23f71fde2844075ba,1342272599,31.126455,-87.358189,0,
1216397,2020-05-24 05:54:43,3526826139003047,fraud_Rodriguez Group,gas_transport,42.18,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,f99578ab656ccadd4a7679b6122d2392,1369374883,44.536941,-85.258881,0,49633
1224274,2020-05-26 09:33:56,30560609640617,fraud_Bins-Rice,gas_transport,57.11,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,a64ccf5462ff56c88fb4588f4489656a,1369560836,39.519721,-91.010923,0,62370
448750,2019-07-18 18:44:45,376656886990758,fraud_Boyer PLC,misc_pos,2.7,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,35d4fbd14c595da29d180aa20c3344d5,1342637085,30.186264,-94.0813,0,77703
1185696,2020-05-10 16:51:05,3541160328600277,fraud_Reichel Inc,entertainment,206.82,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,6030e314c9c3c5b4dcf59bc92bb01413,1368204665,40.102028999999995,-89.410535,0,62656
369584,2019-06-20 13:41:30,4433091568498503,"fraud_Cole, Hills and Jewess",home,155.4,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,20882,39.2335,-77.1458,135332,Clinical biochemist,1936-03-28,4f78aff25eb08d4d2eff77c4156179b5,1340199690,38.421559,-78.129568,0,22715
200173,2019-04-13 10:25:10,213125815021702,fraud_Erdman-Kertzmann,gas_transport,51.71,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,7a8400f0c4539177169c4a288c3e9e85,1334312710,41.870649,-74.774833,0,12768
687134,2019-10-20 10:25:31,3567697931646329,fraud_Kling Inc,gas_transport,40.91,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,826b37529c49277cda5149133e69c196,1350728731,41.44133,-74.58369499999999,0,12729
259643,2019-05-09 13:40:24,6592861994408652,fraud_McCullough LLC,misc_pos,5.24,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,b9542b82443ac1bc802a5db5ba609eab,1336570824,43.383802,-79.197517,0,
390468,2019-06-28 01:16:04,4229733778084049,"fraud_Moore, Dibbert and Koepp",misc_net,6.08,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,7a7f62aab0e48495dca50403b8a339f8,1340846164,38.347547,-85.199988,0,40019
1128352,2020-04-14 14:57:22,3541160328600277,fraud_O'Keefe-Wisoky,food_dining,3.45,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,94822723bd60cbe94007970d95a3c134,1365951442,39.727765999999995,-89.656588,0,62704
824780,2019-12-09 13:50:35,4800395067176717,fraud_Streich Ltd,home,16.9,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,e25dae4996f0360771aa0d45a4632bed,1355061035,40.813247,-96.73561,0,68508
772094,2019-11-26 11:10:29,344709867813900,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,224.65,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,044571d4ab4039b823167294ef7f5658,1353928229,28.333764,-82.021138,0,33849
1175792,2020-05-05 16:05:24,180049032966888,fraud_Gerhold LLC,home,81.0,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,19068c5396382fabf3b14c628c6f51d8,1367769924,46.090992,-91.153644,0,54821
1128611,2020-04-14 16:40:08,377993105397617,fraud_Mohr-Bayer,shopping_net,6.67,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,f0ee7717e9d85adf8c15fc5f9cc1cf1f,1365957608,44.542795,-87.50102199999999,0,54201
1223298,2020-05-26 01:38:35,4358137750029944984,"fraud_Heller, Gutmann and Zieme",grocery_pos,132.15,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,06ee209cd3b6e1779a6c9f4a4136eb9f,1369532315,42.448418,-91.671317,0,50682
220145,2019-04-21 19:20:21,4904681492230012,fraud_Kassulke Inc,entertainment,39.34,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,a30f49fca7aab92bcc456202aafc2b7c,1335036021,42.673687,-73.798156,0,12206
457320,2019-07-21 15:43:55,30270432095985,"fraud_Kihn, Abernathy and Douglas",shopping_net,2.03,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,da704b5e6a2a97cd072ab967fd3a9748,1342885435,39.865357,-91.118815,0,62347
470283,2019-07-26 14:20:48,3590736522064285,fraud_Zboncak Ltd,food_dining,104.28,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,e8be7e22c233afbdf5ec7b1300f9f4f0,1343312448,34.948432000000004,-91.831445,0,72176
993268,2020-02-09 23:36:34,213156747557083,fraud_Hickle Group,shopping_pos,2.86,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,b59e328f7de82fb0ca2973b954098c2e,1360452994,33.8486,-118.312718,0,90504
1021923,2020-02-26 22:32:32,4451952084362894,fraud_Padberg-Sauer,home,72.71,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,1961eeb4c761c819e0d5b9705ef48b89,1361917952,34.483484999999995,-101.798029,0,79088
1051527,2020-03-12 03:56:13,4247921790666,"fraud_Stehr, Jewess and Schimmel",misc_net,24.15,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,7e4ae5720515a7926d8bf0b49931eefc,1363060573,40.020676,-83.045323,0,43202
841062,2019-12-13 21:22:00,4503101193493052864,fraud_Schulist Ltd,food_dining,41.21,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,419541b041534f6265ab16947c1121c6,1355433720,27.151238,-82.827804,0,
859888,2019-12-17 05:35:38,4302480582202074,fraud_Stracke-Lemke,grocery_pos,37.27,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,053900a76cd3efbbdc1b559a1d6d9a57,1355722538,44.144436,-85.688338,0,49656
375448,2019-06-22 17:40:51,213125815021702,fraud_Zulauf LLC,personal_care,102.64,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,17e8a6459da05502d0cc45f7682c2687,1340386851,42.148842,-75.274621,0,13856
363913,2019-06-17 19:57:24,370612217861404,"fraud_Nicolas, Hills and McGlynn",entertainment,92.13,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,b1b138f29b3e2a36ecb67d2bc5a4f6e2,1339963044,40.868541,-75.542107,0,18058
